name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
PO4	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
PO8	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
O1	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
Oz	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
O2	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
L1	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
L2	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
L4	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
L5	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
L6	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
L7	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
L9	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
L10	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R1	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R2	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R4	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R5	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R7	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
R8	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HaccX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HaccY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HaccZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HgyroX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HgyroY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HgyroZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HmagX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HmagY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
HmagZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LaccX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LaccY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LaccZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LgyroX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LgyroY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LgyroZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LmagX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LmagY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
LmagZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RaccX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RaccY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RaccZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RgyroX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RgyroY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RgyroZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RmagX	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RmagY	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
RmagZ	EEG	µV	0.0	50.0	ElectroEncephaloGram	100.0	good	n/a
